manifacturer/String,model/String,year/double,fuel/String,hp/double,doors/double,transition/String,category/String,size/String,style/String,price/double
Chevrolet,Camaro,2015,premium,426,8,MANUAL,High-Performance,Midsize,Coupe,33505
Chevrolet,Camaro,2015,premium,426,8,MANUAL,High-Performance,Midsize,Coupe,37305
Chevrolet,Camaro,2015,regular,323,6,MANUAL,Performance,Midsize,Coupe,26005
Chevrolet,Camaro,2015,regular,323,6,MANUAL,Performance,Midsize,Convertible,35105
Chevrolet,Camaro,2015,premium,505,8,MANUAL,High-Performance,Midsize,Coupe,72305
Chevrolet,Camaro,2015,regular,323,6,MANUAL,none,Midsize,Coupe,23705
Chevrolet,Camaro,2015,regular,323,6,AUTOMATIC,none,Midsize,Coupe,25145
Chevrolet,Camaro,2015,premium,580,8,MANUAL,High-Performance,Midsize,Convertible,60705
Chevrolet,Camaro,2016,premium,455,8,MANUAL,High-Performance,Midsize,Convertible,48300
Chevrolet,Camaro,2016,premium,275,4,MANUAL,Performance,Midsize,Convertible,36800
Chevrolet,Camaro,2016,premium,455,8,MANUAL,High-Performance,Midsize,Coupe,41300
Chevrolet,Camaro,2016,premium,275,4,MANUAL,Performance,Midsize,Convertible,32700
Chevrolet,Camaro,2016,premium,275,4,MANUAL,Performance,Midsize,Coupe,25700
Chevrolet,Camaro,2016,premium,275,4,MANUAL,Performance,Midsize,Coupe,29800
Chevrolet,Camaro,2016,premium,455,8,MANUAL,High-Performance,Midsize,Convertible,43300
Chevrolet,Camaro,2016,premium,455,8,MANUAL,High-Performance,Midsize,Coupe,36300
Chevrolet,Camaro,2017,premium,455,8,MANUAL,High-Performance,Midsize,Convertible,42905
Chevrolet,Camaro,2017,premium,455,8,MANUAL,High-Performance,Midsize,Convertible,47905
Chevrolet,Camaro,2017,premium,275,4,MANUAL,Performance,Midsize,Convertible,35605
Chevrolet,Camaro,2017,premium,275,4,AUTOMATIC,Performance,Midsize,Convertible,32600
Chevrolet,Camaro,2017,premium,455,8,MANUAL,High-Performance,Midsize,Coupe,41905
Chevrolet,Camaro,2017,premium,455,8,MANUAL,High-Performance,Midsize,Coupe,36905
Chevrolet,Camaro,2017,premium,275,4,MANUAL,Performance,Midsize,Coupe,30405
Chevrolet,Camaro,2017,premium,275,4,AUTOMATIC,Performance,Midsize,Coupe,26600
Chevrolet,Camaro,2017,premium,275,4,MANUAL,Performance,Midsize,Coupe,25905
Chevrolet,Camaro,2017,premium,650,8,MANUAL,High-Performance,Midsize,Coupe,61140
Chevrolet,Camaro,2017,premium,275,4,MANUAL,Performance,Midsize,Convertible,31905
Chevrolet,Camaro,2017,premium,650,8,MANUAL,High-Performance,Midsize,Convertible,67140
Toyota,Camry Hybrid,2015,regular,200,4,AUTOMATIC,Hybrid,Midsize,Sedan,29980
Toyota,Camry Hybrid,2015,regular,200,4,AUTOMATIC,Hybrid,Midsize,Sedan,27995
Toyota,Camry Hybrid,2015,regular,200,4,AUTOMATIC,Hybrid,Midsize,Sedan,26790
Toyota,Camry Hybrid,2016,regular,200,4,AUTOMATIC,Hybrid,Midsize,Sedan,30140
Toyota,Camry Hybrid,2016,regular,200,4,AUTOMATIC,Hybrid,Midsize,Sedan,27995
Toyota,Camry Hybrid,2016,regular,200,4,AUTOMATIC,Hybrid,Midsize,Sedan,26790
Toyota,Camry Hybrid,2017,regular,200,4,AUTOMATIC,Hybrid,Midsize,Sedan,26790
Toyota,Camry Hybrid,2017,regular,200,4,AUTOMATIC,Hybrid,Midsize,Sedan,27995
Toyota,Camry Hybrid,2017,regular,200,4,AUTOMATIC,Hybrid,Midsize,Sedan,30140
Toyota,Camry Solara,2006,regular,157,4,AUTOMATIC,none,Midsize,Coupe,21855
Toyota,Camry Solara,2006,regular,225,6,AUTOMATIC,none,Midsize,Convertible,26940
Toyota,Camry Solara,2006,regular,225,6,AUTOMATIC,none,Midsize,Coupe,23355
Toyota,Camry Solara,2006,regular,225,6,AUTOMATIC,none,Midsize,Convertible,30210
Toyota,Camry Solara,2006,regular,157,4,MANUAL,none,Midsize,Coupe,21025
Toyota,Camry Solara,2006,regular,225,6,AUTOMATIC,none,Midsize,Coupe,21860
Toyota,Camry Solara,2006,regular,157,4,AUTOMATIC,none,Midsize,Coupe,20360
Toyota,Camry Solara,2006,regular,157,4,MANUAL,none,Midsize,Coupe,19530
Toyota,Camry Solara,2006,regular,225,6,AUTOMATIC,none,Midsize,Coupe,26405
Toyota,Camry Solara,2006,regular,157,4,AUTOMATIC,none,Midsize,Coupe,23405
Toyota,Camry Solara,2007,regular,155,4,MANUAL,none,Midsize,Coupe,19930
Toyota,Camry Solara,2007,regular,210,6,AUTOMATIC,none,Midsize,Convertible,29460
Toyota,Camry Solara,2007,regular,210,6,AUTOMATIC,none,Midsize,Convertible,27190
Toyota,Camry Solara,2007,regular,155,4,AUTOMATIC,none,Midsize,Coupe,20760
Toyota,Camry Solara,2007,regular,155,4,AUTOMATIC,none,Midsize,Coupe,23030
Toyota,Camry Solara,2007,regular,210,6,AUTOMATIC,none,Midsize,Coupe,24530
Toyota,Camry Solara,2007,regular,155,4,AUTOMATIC,none,Midsize,Coupe,23905
Toyota,Camry Solara,2007,regular,210,6,AUTOMATIC,none,Midsize,Coupe,26905
Toyota,Camry Solara,2007,regular,210,6,AUTOMATIC,none,Midsize,Convertible,30460
Toyota,Camry Solara,2007,regular,210,6,AUTOMATIC,none,Midsize,Coupe,22260
Toyota,Camry Solara,2007,regular,155,4,MANUAL,none,Midsize,Coupe,22200
Toyota,Camry Solara,2008,regular,210,6,AUTOMATIC,none,Midsize,Convertible,27440
Toyota,Camry Solara,2008,regular,155,4,AUTOMATIC,none,Midsize,Coupe,24155
Toyota,Camry Solara,2008,regular,155,4,MANUAL,none,Midsize,Coupe,22450
Toyota,Camry Solara,2008,regular,210,6,AUTOMATIC,none,Midsize,Coupe,27155
Toyota,Camry Solara,2008,regular,210,6,AUTOMATIC,none,Midsize,Coupe,22510
Toyota,Camry Solara,2008,regular,210,6,AUTOMATIC,none,Midsize,Convertible,30710
Toyota,Camry Solara,2008,regular,155,4,AUTOMATIC,none,Midsize,Coupe,21010
Toyota,Camry Solara,2008,regular,210,6,AUTOMATIC,none,Midsize,Coupe,24780
Toyota,Camry Solara,2008,regular,155,4,AUTOMATIC,none,Midsize,Coupe,23280
Toyota,Camry Solara,2008,regular,210,6,AUTOMATIC,none,Midsize,Convertible,29710
Toyota,Camry Solara,2008,regular,155,4,MANUAL,none,Midsize,Coupe,20180
Toyota,Camry,2015,regular,178,4,AUTOMATIC,none,Midsize,Sedan,26150
Toyota,Camry,2015,regular,178,4,AUTOMATIC,none,Midsize,Sedan,26150
Toyota,Camry,2015,regular,268,6,AUTOMATIC,none,Midsize,Sedan,31370
Toyota,Camry,2015,regular,268,6,AUTOMATIC,Performance,Midsize,Sedan,31370
Toyota,Camry,2015,regular,178,4,AUTOMATIC,none,Midsize,Sedan,22970
Toyota,Camry,2015,regular,178,4,AUTOMATIC,none,Midsize,Sedan,23840
Toyota,Camry,2016,regular,178,4,AUTOMATIC,none,Midsize,Sedan,26310
Toyota,Camry,2016,regular,178,4,AUTOMATIC,none,Midsize,Sedan,23840
Toyota,Camry,2016,regular,178,4,AUTOMATIC,none,Midsize,Sedan,26310
Toyota,Camry,2016,regular,178,4,AUTOMATIC,none,Midsize,Sedan,25715
Toyota,Camry,2016,regular,178,4,AUTOMATIC,none,Midsize,Sedan,23070
Toyota,Camry,2016,regular,268,6,AUTOMATIC,Performance,Midsize,Sedan,31370
Toyota,Camry,2016,regular,268,6,AUTOMATIC,none,Midsize,Sedan,31370
Toyota,Camry,2017,regular,178,4,AUTOMATIC,none,Midsize,Sedan,23070
Toyota,Camry,2017,regular,178,4,AUTOMATIC,none,Midsize,Sedan,23840
Toyota,Camry,2017,regular,178,4,AUTOMATIC,none,Midsize,Sedan,26310
Toyota,Camry,2017,regular,268,6,AUTOMATIC,none,Midsize,Sedan,31370
Toyota,Camry,2017,regular,268,6,AUTOMATIC,Performance,Midsize,Sedan,31370
Toyota,Camry,2017,regular,178,4,AUTOMATIC,none,Midsize,Sedan,26310
GMC,Canyon,2012,regular,185,4,AUTOMATIC,none,Compact,Crew Cab Pickup,24685
GMC,Canyon,2012,regular,185,4,AUTOMATIC,none,Compact,Regular Cab Pickup,22385
GMC,Canyon,2012,regular,185,4,AUTOMATIC,none,Compact,Extended Cab Pickup,23040
GMC,Canyon,2012,regular,242,5,AUTOMATIC,none,Compact,Crew Cab Pickup,31790
GMC,Canyon,2012,regular,242,5,AUTOMATIC,none,Compact,Crew Cab Pickup,28610
GMC,Canyon,2012,regular,185,4,AUTOMATIC,none,Compact,Extended Cab Pickup,20840
GMC,Canyon,2012,regular,185,4,MANUAL,none,Compact,Regular Cab Pickup,17490
GMC,Canyon,2012,regular,242,5,AUTOMATIC,none,Compact,Extended Cab Pickup,29145
GMC,Canyon,2012,regular,242,5,AUTOMATIC,none,Compact,Crew Cab Pickup,29125
GMC,Canyon,2012,regular,185,4,AUTOMATIC,none,Compact,Regular Cab Pickup,20455
GMC,Canyon,2012,regular,185,4,AUTOMATIC,none,Compact,Extended Cab Pickup,24435
GMC,Canyon,2012,regular,242,5,AUTOMATIC,none,Compact,Regular Cab Pickup,25305
GMC,Canyon,2012,regular,185,4,AUTOMATIC,none,Compact,Extended Cab Pickup,26485
GMC,Canyon,2012,regular,242,5,AUTOMATIC,none,Compact,Crew Cab Pickup,26470
GMC,Canyon,2015,regular,200,4,AUTOMATIC,none,Compact,Extended Cab Pickup,29730
GMC,Canyon,2015,regular,200,4,AUTOMATIC,none,Compact,Extended Cab Pickup,27935
GMC,Canyon,2015,regular,305,6,AUTOMATIC,none,Compact,Crew Cab Pickup,37250
GMC,Canyon,2015,regular,200,4,MANUAL,none,Compact,Extended Cab Pickup,22650
GMC,Canyon,2015,regular,200,4,AUTOMATIC,none,Compact,Extended Cab Pickup,26595
GMC,Canyon,2015,regular,200,4,MANUAL,none,Compact,Extended Cab Pickup,20995
GMC,Canyon,2015,regular,305,6,AUTOMATIC,none,Compact,Crew Cab Pickup,26725
GMC,Canyon,2015,regular,200,4,AUTOMATIC,none,Compact,Crew Cab Pickup,25205
GMC,Canyon,2015,regular,200,4,AUTOMATIC,none,Compact,Crew Cab Pickup,31650
GMC,Canyon,2015,regular,200,4,AUTOMATIC,none,Compact,Extended Cab Pickup,33855
GMC,Canyon,2015,regular,305,6,AUTOMATIC,none,Compact,Crew Cab Pickup,36950
GMC,Canyon,2015,regular,200,4,AUTOMATIC,none,Compact,Crew Cab Pickup,28535
GMC,Canyon,2015,regular,305,6,AUTOMATIC,none,Compact,Crew Cab Pickup,34310
GMC,Canyon,2015,regular,305,6,AUTOMATIC,none,Compact,Crew Cab Pickup,33420
GMC,Canyon,2015,regular,200,4,AUTOMATIC,none,Compact,Extended Cab Pickup,31145
GMC,Canyon,2015,regular,305,6,AUTOMATIC,none,Compact,Crew Cab Pickup,30055
GMC,Canyon,2015,regular,305,6,AUTOMATIC,none,Compact,Crew Cab Pickup,34010
GMC,Canyon,2016,regular,305,6,AUTOMATIC,Diesel,Compact,Crew Cab Pickup,34280
GMC,Canyon,2016,regular,305,6,AUTOMATIC,Diesel,Compact,Crew Cab Pickup,35020
GMC,Canyon,2016,regular,305,6,AUTOMATIC,Diesel,Compact,Crew Cab Pickup,38110
GMC,Canyon,2016,regular,305,6,AUTOMATIC,Diesel,Compact,Crew Cab Pickup,37810
GMC,Canyon,2016,regular,305,6,AUTOMATIC,none,Compact,Extended Cab Pickup,35665
GMC,Canyon,2016,regular,305,6,AUTOMATIC,none,Compact,Extended Cab Pickup,31540
GMC,Canyon,2016,regular,200,4,MANUAL,none,Compact,Extended Cab Pickup,20955
GMC,Canyon,2016,regular,200,4,AUTOMATIC,none,Compact,Extended Cab Pickup,28595
GMC,Canyon,2016,regular,305,6,AUTOMATIC,none,Compact,Crew Cab Pickup,27385
GMC,Canyon,2016,regular,200,4,AUTOMATIC,Diesel,Compact,Crew Cab Pickup,29245
GMC,Canyon,2016,regular,200,4,AUTOMATIC,none,Compact,Crew Cab Pickup,25865
GMC,Canyon,2016,regular,200,4,MANUAL,none,Compact,Extended Cab Pickup,23310
GMC,Canyon,2016,regular,305,6,AUTOMATIC,Diesel,Compact,Crew Cab Pickup,30765
GMC,Canyon,2016,regular,200,4,AUTOMATIC,none,Compact,Extended Cab Pickup,31855
GMC,Canyon,2016,regular,305,6,AUTOMATIC,Diesel,Compact,Crew Cab Pickup,33460
GMC,Canyon,2016,regular,305,6,AUTOMATIC,Diesel,Compact,Crew Cab Pickup,34720
GMC,Canyon,2016,regular,200,4,AUTOMATIC,none,Compact,Extended Cab Pickup,27305
Chevrolet,Caprice,1994,regular,260,8,AUTOMATIC,none,Large,Wagon,2000
Chevrolet,Caprice,1994,regular,200,8,AUTOMATIC,none,Large,Sedan,2000
Chevrolet,Caprice,1994,regular,200,8,AUTOMATIC,none,Large,Sedan,2000
Chevrolet,Caprice,1995,regular,200,8,AUTOMATIC,none,Large,Sedan,2000
Chevrolet,Caprice,1995,regular,260,8,AUTOMATIC,none,Large,Wagon,2000
Chevrolet,Caprice,1996,regular,260,8,AUTOMATIC,none,Large,Wagon,2000
Chevrolet,Caprice,1996,regular,200,8,AUTOMATIC,none,Large,Sedan,2000
Chevrolet,Captiva Sport,2013,flex,180,4,AUTOMATIC,Crossover,Midsize,4dr SUV,24155
Chevrolet,Captiva Sport,2013,flex,180,4,AUTOMATIC,Crossover,Midsize,4dr SUV,29615
Chevrolet,Captiva Sport,2013,flex,180,4,AUTOMATIC,Crossover,Midsize,4dr SUV,25770
Chevrolet,Captiva Sport,2013,flex,180,4,AUTOMATIC,Crossover,Midsize,4dr SUV,24940
Chevrolet,Captiva Sport,2014,flex,180,4,AUTOMATIC,Crossover,Midsize,4dr SUV,25145
Chevrolet,Captiva Sport,2014,flex,180,4,AUTOMATIC,Crossover,Midsize,4dr SUV,24360
Chevrolet,Captiva Sport,2014,flex,180,4,AUTOMATIC,Crossover,Midsize,4dr SUV,25975
Chevrolet,Captiva Sport,2014,flex,180,4,AUTOMATIC,Crossover,Midsize,4dr SUV,29495
Chevrolet,Captiva Sport,2015,flex,180,4,AUTOMATIC,Crossover,Midsize,4dr SUV,25985
Chevrolet,Captiva Sport,2015,flex,180,4,AUTOMATIC,Crossover,Midsize,4dr SUV,29505
Chevrolet,Captiva Sport,2015,flex,180,4,AUTOMATIC,Crossover,Midsize,4dr SUV,25155
Chevrolet,Captiva Sport,2015,flex,180,4,AUTOMATIC,Crossover,Midsize,4dr SUV,24370
Dodge,Caravan,2005,regular,150,4,AUTOMATIC,Crossover,Large,Passenger Minivan,18380
Dodge,Caravan,2005,regular,180,6,AUTOMATIC,none,Large,Cargo Minivan,19835
Dodge,Caravan,2005,regular,180,6,AUTOMATIC,none,Large,Passenger Minivan,22225
Dodge,Caravan,2006,regular,180,6,AUTOMATIC,Crossover,Large,Cargo Minivan,20130
Dodge,Caravan,2006,regular,150,4,AUTOMATIC,Crossover,Large,Passenger Minivan,18630
Dodge,Caravan,2006,regular,180,6,AUTOMATIC,none,Large,Passenger Minivan,22520
Dodge,Caravan,2007,regular,170,6,AUTOMATIC,none,Compact,Passenger Minivan,22995
Dodge,Caravan,2007,regular,170,6,AUTOMATIC,Crossover,Compact,Cargo Minivan,20555
Dodge,Caravan,2007,regular,150,4,AUTOMATIC,Crossover,Compact,Passenger Minivan,19055
Porsche,Carrera GT,2004,premium,605,10,MANUAL,Exotic,Compact,Convertible,440000
Porsche,Carrera GT,2005,premium,605,10,MANUAL,Exotic,Compact,Convertible,440000
Buick,Cascada,2016,premium,200,4,AUTOMATIC,none,Midsize,Convertible,33065
Buick,Cascada,2016,premium,200,4,AUTOMATIC,none,Midsize,Convertible,36065
Buick,Cascada,2017,premium,200,4,AUTOMATIC,none,Midsize,Convertible,36065
Buick,Cascada,2017,premium,200,4,AUTOMATIC,none,Midsize,Convertible,33065
Buick,Cascada,2017,premium,200,4,AUTOMATIC,none,Midsize,Convertible,37065
Cadillac,Catera,1999,regular,200,6,AUTOMATIC,lux,Midsize,Sedan,2066
Cadillac,Catera,2000,regular,200,6,AUTOMATIC,lux,Midsize,Sedan,2103
Cadillac,Catera,2000,regular,200,6,AUTOMATIC,lux,Midsize,Sedan,2241
Cadillac,Catera,2001,premium,200,6,AUTOMATIC,lux,Midsize,Sedan,31305
Chevrolet,Cavalier,2003,regular,140,4,MANUAL,none,Compact,Sedan,14230
Chevrolet,Cavalier,2003,regular,140,4,MANUAL,none,Compact,Coupe,14030
Chevrolet,Cavalier,2003,regular,140,4,MANUAL,none,Compact,Sedan,15730
Chevrolet,Cavalier,2003,regular,140,4,MANUAL,none,Compact,Sedan,17030
Chevrolet,Cavalier,2003,regular,140,4,MANUAL,none,Compact,Coupe,16830
Chevrolet,Cavalier,2003,regular,140,4,MANUAL,none,Compact,Coupe,15530
Chevrolet,Cavalier,2004,regular,140,4,MANUAL,none,Compact,Coupe,17410
Chevrolet,Cavalier,2004,regular,140,4,MANUAL,none,Compact,Sedan,16105
Chevrolet,Cavalier,2004,regular,140,4,MANUAL,none,Compact,Sedan,14435
Chevrolet,Cavalier,2004,regular,140,4,MANUAL,none,Compact,Coupe,15905
Chevrolet,Cavalier,2004,regular,140,4,MANUAL,none,Compact,Coupe,14235
Chevrolet,Cavalier,2004,regular,140,4,MANUAL,none,Compact,Sedan,17610
Chevrolet,Cavalier,2004,regular,140,4,MANUAL,none,Compact,Coupe,10135
Chevrolet,Cavalier,2005,regular,140,4,MANUAL,none,Compact,Sedan,16290
Chevrolet,Cavalier,2005,regular,140,4,MANUAL,none,Compact,Sedan,14610
Chevrolet,Cavalier,2005,regular,140,4,MANUAL,none,Compact,Coupe,16090
Chevrolet,Cavalier,2005,regular,140,4,MANUAL,none,Compact,Coupe,17510
Chevrolet,Cavalier,2005,regular,140,4,MANUAL,none,Compact,Sedan,17710
Chevrolet,Cavalier,2005,regular,140,4,MANUAL,none,Compact,Coupe,14410
Chevrolet,Cavalier,2005,regular,140,4,MANUAL,none,Compact,Coupe,10325
Porsche,Cayenne,2015,premium,420,6,AUTOMATIC,Crossover,Midsize,4dr SUV,74100
Porsche,Cayenne,2015,premium,520,8,AUTOMATIC,Crossover,Midsize,4dr SUV,113600
Porsche,Cayenne,2015,diesel,240,6,AUTOMATIC,Diesel,Midsize,4dr SUV,61700
Porsche,Cayenne,2016,premium,440,6,AUTOMATIC,High-Performance,Midsize,4dr SUV,95500
Porsche,Cayenne,2016,premium,420,6,AUTOMATIC,Crossover,Midsize,4dr SUV,74800
Porsche,Cayenne,2016,premium,520,8,AUTOMATIC,Crossover,Midsize,4dr SUV,114700
Porsche,Cayenne,2016,premium,300,6,AUTOMATIC,Crossover,Midsize,4dr SUV,58300
Porsche,Cayenne,2016,premium,570,8,AUTOMATIC,High-Performance,Midsize,4dr SUV,157300
Porsche,Cayenne,2016,diesel,240,6,AUTOMATIC,Diesel,Midsize,4dr SUV,62300
Porsche,Cayenne,2017,premium,520,8,AUTOMATIC,Crossover,Midsize,4dr SUV,116500
Porsche,Cayenne,2017,premium,300,6,AUTOMATIC,Crossover,Midsize,4dr SUV,59600
Porsche,Cayenne,2017,premium,440,6,AUTOMATIC,High-Performance,Midsize,4dr SUV,97200
Porsche,Cayenne,2017,premium,570,8,AUTOMATIC,High-Performance,Midsize,4dr SUV,159600
Porsche,Cayenne,2017,premium,420,6,AUTOMATIC,Crossover,Midsize,4dr SUV,76200
Porsche,Cayman S,2006,premium,295,6,MANUAL,High-Performance,Compact,Coupe,58900
Porsche,Cayman,2014,premium,275,6,MANUAL,High-Performance,Compact,Coupe,52600
Porsche,Cayman,2014,premium,325,6,MANUAL,High-Performance,Compact,Coupe,63800
Porsche,Cayman,2015,premium,325,6,MANUAL,High-Performance,Compact,Coupe,63800
Porsche,Cayman,2015,premium,340,6,MANUAL,High-Performance,Compact,Coupe,75200
Porsche,Cayman,2015,premium,275,6,MANUAL,High-Performance,Compact,Coupe,52600
Porsche,Cayman,2016,premium,325,6,MANUAL,High-Performance,Compact,Coupe,64100
Porsche,Cayman,2016,premium,340,6,MANUAL,High-Performance,Compact,Coupe,75200
Porsche,Cayman,2016,premium,275,6,MANUAL,High-Performance,Compact,Coupe,52600
Volkswagen,CC,2015,premium,200,4,MANUAL,Performance,Midsize,Sedan,34275
Volkswagen,CC,2015,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,34095
Volkswagen,CC,2015,premium,200,4,MANUAL,Performance,Midsize,Sedan,32995
Volkswagen,CC,2015,premium,280,6,AUTOMATED_MANUAL,Performance,Midsize,Sedan,43575
Volkswagen,CC,2015,premium,200,4,MANUAL,Performance,Midsize,Sedan,32995
Volkswagen,CC,2015,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,38085
Volkswagen,CC,2015,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,35375
Volkswagen,CC,2015,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,35375
Volkswagen,CC,2015,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,38085
Volkswagen,CC,2015,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,34095
Volkswagen,CC,2015,premium,200,4,MANUAL,Performance,Midsize,Sedan,34275
Volkswagen,CC,2016,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,32670
Volkswagen,CC,2016,premium,200,4,MANUAL,Performance,Midsize,Sedan,34655
Volkswagen,CC,2016,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,35755
Volkswagen,CC,2016,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,37820
Volkswagen,CC,2016,premium,280,6,AUTOMATED_MANUAL,Performance,Midsize,Sedan,44355
Volkswagen,CC,2016,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,37820
Volkswagen,CC,2016,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,37820
Volkswagen,CC,2016,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,34475
Volkswagen,CC,2016,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,34475
Volkswagen,CC,2016,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,37820
Volkswagen,CC,2016,premium,200,4,MANUAL,Performance,Midsize,Sedan,31570
Volkswagen,CC,2016,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,32670
Volkswagen,CC,2016,premium,200,4,MANUAL,Performance,Midsize,Sedan,34655
Volkswagen,CC,2016,premium,200,4,MANUAL,Performance,Midsize,Sedan,31570
Volkswagen,CC,2016,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,35755
Volkswagen,CC,2017,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,37820
Volkswagen,CC,2017,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,37820
Volkswagen,CC,2017,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,34475
Volkswagen,CC,2017,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,37820
Volkswagen,CC,2017,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,37820
Volkswagen,CC,2017,premium,200,4,AUTOMATED_MANUAL,Performance,Midsize,Sedan,34475
Chevrolet,Celebrity,1990,regular,135,6,AUTOMATIC,none,Midsize,Wagon,2000
Chevrolet,Celebrity,1990,regular,110,4,AUTOMATIC,none,Midsize,Wagon,2000
Toyota,Celica,2003,regular,140,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,18140
Toyota,Celica,2003,premium,180,4,MANUAL,Hatchback,Compact,2dr Hatchback,22005
Toyota,Celica,2003,premium,180,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,22705
Toyota,Celica,2003,regular,140,4,MANUAL,Hatchback,Compact,2dr Hatchback,17340
Toyota,Celica,2004,regular,140,4,MANUAL,Hatchback,Compact,2dr Hatchback,19535
Toyota,Celica,2004,premium,180,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,22935
Toyota,Celica,2004,premium,180,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,24810
Toyota,Celica,2004,premium,180,4,MANUAL,Hatchback,Compact,2dr Hatchback,22235
Toyota,Celica,2004,regular,140,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,18370
Toyota,Celica,2004,regular,140,4,MANUAL,Hatchback,Compact,2dr Hatchback,17570
Toyota,Celica,2004,regular,140,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,20335
Toyota,Celica,2004,premium,180,4,MANUAL,Hatchback,Compact,2dr Hatchback,24110
Toyota,Celica,2005,regular,140,4,MANUAL,Hatchback,Compact,2dr Hatchback,17670
Toyota,Celica,2005,premium,180,4,MANUAL,Hatchback,Compact,2dr Hatchback,22335
Toyota,Celica,2005,premium,180,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,23035
Toyota,Celica,2005,regular,140,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,18470
Buick,Century,2003,regular,175,6,AUTOMATIC,none,Midsize,Sedan,21235
Buick,Century,2004,regular,175,6,AUTOMATIC,none,Midsize,Sedan,21815
Buick,Century,2005,regular,175,6,AUTOMATIC,none,Midsize,Sedan,22040
Dodge,Challenger,2015,regular,375,8,MANUAL,Performance,Large,Coupe,31995
Dodge,Challenger,2015,premium,485,8,MANUAL,High-Performance,Large,Coupe,42595
Dodge,Challenger,2015,regular,375,8,MANUAL,Performance,Large,Coupe,35795
Dodge,Challenger,2015,premium,485,8,MANUAL,High-Performance,Large,Coupe,37995
Dodge,Challenger,2015,regular,305,6,AUTOMATIC,Performance,Large,Coupe,29995
Dodge,Challenger,2015,regular,375,8,MANUAL,Performance,Large,Coupe,38795
Dodge,Challenger,2015,premium,707,8,MANUAL,High-Performance,Large,Coupe,58295
Dodge,Challenger,2015,premium,485,8,MANUAL,High-Performance,Large,Coupe,45695
Dodge,Challenger,2015,regular,375,8,MANUAL,Performance,Large,Coupe,34995
Dodge,Challenger,2015,regular,305,6,AUTOMATIC,Performance,Large,Coupe,26995
Dodge,Challenger,2016,regular,375,8,MANUAL,High-Performance,Large,Coupe,31995
Dodge,Challenger,2016,premium,485,8,MANUAL,High-Performance,Large,Coupe,49195
Dodge,Challenger,2016,regular,305,6,AUTOMATIC,Performance,Large,Coupe,29995
Dodge,Challenger,2016,premium,485,8,MANUAL,High-Performance,Large,Coupe,37995
Dodge,Challenger,2016,regular,375,8,MANUAL,High-Performance,Large,Coupe,34995
Dodge,Challenger,2016,regular,375,8,MANUAL,High-Performance,Large,Coupe,38995
Dodge,Challenger,2016,regular,305,6,AUTOMATIC,Performance,Large,Coupe,26995
Dodge,Challenger,2016,premium,707,8,AUTOMATIC,High-Performance,Large,Coupe,65945
Dodge,Challenger,2016,premium,485,8,MANUAL,High-Performance,Large,Coupe,42795
Dodge,Challenger,2016,regular,375,8,MANUAL,High-Performance,Large,Coupe,35995
Dodge,Challenger,2017,regular,375,8,MANUAL,High-Performance,Large,Coupe,35890
Dodge,Challenger,2017,premium,485,8,MANUAL,High-Performance,Large,Coupe,37995
Dodge,Challenger,2017,premium,485,8,MANUAL,High-Performance,Large,Coupe,49195
Dodge,Challenger,2017,regular,375,8,MANUAL,High-Performance,Large,Coupe,36890
Dodge,Challenger,2017,premium,707,8,MANUAL,High-Performance,Large,Coupe,62495
Dodge,Challenger,2017,regular,375,8,MANUAL,High-Performance,Large,Coupe,32890
